Game_Date,Home_Team,Away_Team,Halftime_Score_Home,Halftime_Score_Away,Final_Score_Home,Final_Score_Away,Game_URL
"3:00 PM, March 10, 2024",LAC,MIL,63,61,117,32,https://www.basketball-reference.com/boxscores/202403100LAC.html
"9:30 PM, March 10, 2024",LAL,MIN,57,52,120,29,https://www.basketball-reference.com/boxscores/202403100LAL.html
"6:00 PM, March 10, 2024",MIA,WAS,52,58,108,26,https://www.basketball-reference.com/boxscores/202403100MIA.html
"7:00 PM, March 10, 2024",NYK,PHI,38,41,73,17,https://www.basketball-reference.com/boxscores/202403100NYK.html
"7:00 PM, March 10, 2024",OKC,MEM,44,49,124,22,https://www.basketball-reference.com/boxscores/202403100OKC.html
"6:00 PM, March 10, 2024",ORL,IND,54,57,97,26,https://www.basketball-reference.com/boxscores/202403100ORL.html
"6:00 PM, March 10, 2024",SAC,HOU,57,55,104,31,https://www.basketball-reference.com/boxscores/202403100SAC.html
"8:00 PM, March 11, 2024",CHI,DAL,47,80,92,28,https://www.basketball-reference.com/boxscores/202403110CHI.html
"7:30 PM, March 11, 2024",CLE,PHO,51,66,111,20,https://www.basketball-reference.com/boxscores/202403110CLE.html
"9:00 PM, March 11, 2024",DEN,TOR,55,64,125,32,https://www.basketball-reference.com/boxscores/202403110DEN.html
"7:00 PM, March 11, 2024",DET,CHO,53,44,114,28,https://www.basketball-reference.com/boxscores/202403110DET.html
"10:30 PM, March 11, 2024",POR,BOS,62,59,99,24,https://www.basketball-reference.com/boxscores/202403110POR.html
"8:00 PM, March 11, 2024",SAS,GSW,51,61,102,24,https://www.basketball-reference.com/boxscores/202403110SAS.html
"10:00 PM, March 12, 2024",LAC,MIN,68,50,100,22,https://www.basketball-reference.com/boxscores/202403120LAC.html
"8:00 PM, March 12, 2024",MEM,WAS,43,54,109,17,https://www.basketball-reference.com/boxscores/202403120MEM.html
"7:30 PM, March 12, 2024",NYK,PHI,45,34,106,19,https://www.basketball-reference.com/boxscores/202403120NYK.html
"8:00 PM, March 12, 2024",OKC,IND,63,58,111,24,https://www.basketball-reference.com/boxscores/202403120OKC.html
"10:00 PM, March 12, 2024",SAC,MIL,42,52,129,34,https://www.basketball-reference.com/boxscores/202403120SAC.html
"8:30 PM, March 12, 2024",SAS,HOU,47,56,101,29,https://www.basketball-reference.com/boxscores/202403120SAS.html
"9:00 PM, March 12, 2024",UTA,BOS,53,70,107,16,https://www.basketball-reference.com/boxscores/202403120UTA.html
"8:30 PM, March 13, 2024",DAL,GSW,44,55,109,33,https://www.basketball-reference.com/boxscores/202403130DAL.html
"7:00 PM, March 13, 2024",DET,TOR,55,49,113,30,https://www.basketball-reference.com/boxscores/202403130DET.html
"7:30 PM, March 13, 2024",IND,CHI,52,65,129,12,https://www.basketball-reference.com/boxscores/202403130IND.html
"8:00 PM, March 13, 2024",MEM,CHO,55,55,98,28,https://www.basketball-reference.com/boxscores/202403130MEM.html
"7:30 PM, March 13, 2024",MIA,DEN,52,48,88,17,https://www.basketball-reference.com/boxscores/202403130MIA.html
"8:00 PM, March 13, 2024",NOP,CLE,52,64,95,27,https://www.basketball-reference.com/boxscores/202403130NOP.html
"7:00 PM, March 13, 2024",ORL,BRK,67,39,114,21,https://www.basketball-reference.com/boxscores/202403130ORL.html
"10:00 PM, March 13, 2024",POR,ATL,55,47,106,24,https://www.basketball-reference.com/boxscores/202403130POR.html
"10:00 PM, March 13, 2024",SAC,LAL,61,46,120,32,https://www.basketball-reference.com/boxscores/202403130SAC.html
"7:30 PM, March 14, 2024",BOS,PHO,55,57,127,25,https://www.basketball-reference.com/boxscores/202403140BOS.html
"8:00 PM, March 14, 2024",CHI,LAC,61,65,111,31,https://www.basketball-reference.com/boxscores/202403140CHI.html
"8:00 PM, March 14, 2024",HOU,WAS,49,70,135,25,https://www.basketball-reference.com/boxscores/202403140HOU.html
"8:00 PM, March 14, 2024",MIL,PHI,54,51,114,34,https://www.basketball-reference.com/boxscores/202403140MIL.html
"10:00 PM, March 14, 2024",OKC,DAL,68,51,126,31,https://www.basketball-reference.com/boxscores/202403140OKC.html
"10:00 PM, March 14, 2024",POR,NYK,49,56,93,25,https://www.basketball-reference.com/boxscores/202403140POR.html
"7:00 PM, March 15, 2024",CHO,PHO,41,66,96,29,https://www.basketball-reference.com/boxscores/202403150CHO.html
"7:00 PM, March 15, 2024",DET,MIA,53,55,95,23,https://www.basketball-reference.com/boxscores/202403150DET.html
"8:00 PM, March 15, 2024",NOP,LAC,46,58,112,30,https://www.basketball-reference.com/boxscores/202403150NOP.html
"8:30 PM, March 15, 2024",SAS,DEN,52,65,106,27,https://www.basketball-reference.com/boxscores/202403150SAS.html
"7:30 PM, March 15, 2024",TOR,ORL,55,58,103,30,https://www.basketball-reference.com/boxscores/202403150TOR.html
"9:30 PM, March 15, 2024",UTA,ATL,60,62,124,26,https://www.basketball-reference.com/boxscores/202403150UTA.html
"8:00 PM, March 16, 2024",CHI,WAS,55,43,127,32,https://www.basketball-reference.com/boxscores/202403160CHI.html
"5:00 PM, March 16, 2024",HOU,CLE,55,48,117,19,https://www.basketball-reference.com/boxscores/202403160HOU.html
"7:00 PM, March 16, 2024",IND,BRK,49,51,121,35,https://www.basketball-reference.com/boxscores/202403160IND.html
"8:30 PM, March 16, 2024",LAL,GSW,63,65,121,28,https://www.basketball-reference.com/boxscores/202403160LAL.html
"8:00 PM, March 16, 2024",MEM,OKC,54,64,112,34,https://www.basketball-reference.com/boxscores/202403160MEM.html
"7:00 PM, March 16, 2024",NOP,POR,50,57,126,24,https://www.basketball-reference.com/boxscores/202403160NOP.html
"7:00 PM, March 16, 2024",PHI,CHO,50,48,109,30,https://www.basketball-reference.com/boxscores/202403160PHI.html
"10:00 PM, March 16, 2024",SAC,NYK,55,43,91,17,https://www.basketball-reference.com/boxscores/202403160SAC.html
"9:30 PM, March 16, 2024",UTA,MIN,66,53,100,28,https://www.basketball-reference.com/boxscores/202403160UTA.html
"3:30 PM, March 17, 2024",DAL,DEN,53,52,107,23,https://www.basketball-reference.com/boxscores/202403170DAL.html
"3:00 PM, March 17, 2024",DET,MIA,64,40,101,25,https://www.basketball-reference.com/boxscores/202403170DET.html
"9:30 PM, March 17, 2024",LAC,ATL,52,58,93,31,https://www.basketball-reference.com/boxscores/202403170LAC.html
"1:00 PM, March 17, 2024",MIL,PHO,59,70,140,31,https://www.basketball-reference.com/boxscores/202403170MIL.html
"6:00 PM, March 17, 2024",ORL,TOR,46,50,111,24,https://www.basketball-reference.com/boxscores/202403170ORL.html
"7:00 PM, March 17, 2024",SAS,BRK,54,56,122,12,https://www.basketball-reference.com/boxscores/202403170SAS.html
"6:00 PM, March 17, 2024",WAS,BOS,58,72,104,26,https://www.basketball-reference.com/boxscores/202403170WAS.html
"7:30 PM, March 18, 2024",BOS,DET,46,48,119,27,https://www.basketball-reference.com/boxscores/202403180BOS.html
"8:00 PM, March 18, 2024",CHI,POR,54,53,110,21,https://www.basketball-reference.com/boxscores/202403180CHI.html
"10:00 PM, March 18, 2024",GSW,NYK,52,67,112,24,https://www.basketball-reference.com/boxscores/202403180GSW.html
"7:00 PM, March 18, 2024",IND,CLE,47,61,103,20,https://www.basketball-reference.com/boxscores/202403180IND.html
"10:30 PM, March 18, 2024",LAL,ATL,50,55,136,25,https://www.basketball-reference.com/boxscores/202403180LAL.html
"7:30 PM, March 18, 2024",PHI,MIA,52,39,98,19,https://www.basketball-reference.com/boxscores/202403180PHI.html
"10:00 PM, March 18, 2024",SAC,MEM,44,61,121,16,https://www.basketball-reference.com/boxscores/202403180SAC.html
"9:00 PM, March 18, 2024",UTA,MIN,59,55,104,21,https://www.basketball-reference.com/boxscores/202403180UTA.html
"7:30 PM, March 19, 2024",BRK,NOP,56,48,91,22,https://www.basketball-reference.com/boxscores/202403190BRK.html
"9:00 PM, March 19, 2024",MIN,DEN,63,52,112,28,https://www.basketball-reference.com/boxscores/202403190MIN.html
"7:00 PM, March 19, 2024",ORL,CHO,42,50,112,21,https://www.basketball-reference.com/boxscores/202403190ORL.html
"8:00 PM, March 19, 2024",SAS,DAL,49,64,107,23,https://www.basketball-reference.com/boxscores/202403190SAS.html
"7:00 PM, March 19, 2024",WAS,HOU,57,80,114,32,https://www.basketball-reference.com/boxscores/202403190WAS.html
"7:30 PM, March 20, 2024",BOS,MIL,64,55,122,21,https://www.basketball-reference.com/boxscores/202403200BOS.html
"7:00 PM, March 20, 2024",CLE,MIA,54,53,104,29,https://www.basketball-reference.com/boxscores/202403200CLE.html
"7:00 PM, March 20, 2024",DET,IND,58,64,103,25,https://www.basketball-reference.com/boxscores/202403200DET.html
"10:00 PM, March 20, 2024",GSW,MEM,52,64,137,29,https://www.basketball-reference.com/boxscores/202403200GSW.html
"8:00 PM, March 20, 2024",OKC,UTA,56,51,119,37,https://www.basketball-reference.com/boxscores/202403200OKC.html
"10:00 PM, March 20, 2024",PHO,PHI,60,42,115,25,https://www.basketball-reference.com/boxscores/202403200PHO.html
"10:00 PM, March 20, 2024",POR,LAC,55,61,103,33,https://www.basketball-reference.com/boxscores/202403200POR.html
"7:30 PM, March 20, 2024",TOR,SAC,60,63,89,24,https://www.basketball-reference.com/boxscores/202403200TOR.html
"8:30 PM, March 21, 2024",DAL,UTA,39,58,113,30,https://www.basketball-reference.com/boxscores/202403210DAL.html
"9:00 PM, March 21, 2024",DEN,NYK,50,50,113,25,https://www.basketball-reference.com/boxscores/202403210DEN.html
"8:00 PM, March 21, 2024",HOU,CHI,56,61,127,22,https://www.basketball-reference.com/boxscores/202403210HOU.html
"8:00 PM, March 21, 2024",MIL,BRK,64,44,115,34,https://www.basketball-reference.com/boxscores/202403210MIL.html
"7:00 PM, March 21, 2024",ORL,NOP,51,55,121,26,https://www.basketball-reference.com/boxscores/202403210ORL.html
"10:30 PM, March 21, 2024",PHO,ATL,45,70,128,32,https://www.basketball-reference.com/boxscores/202403210PHO.html
"7:00 PM, March 21, 2024",WAS,SAC,53,49,109,25,https://www.basketball-reference.com/boxscores/202403210WAS.html
"7:00 PM, March 22, 2024",DET,BOS,62,67,102,19,https://www.basketball-reference.com/boxscores/202403220DET.html
"10:00 PM, March 22, 2024",GSW,IND,49,74,111,23,https://www.basketball-reference.com/boxscores/202403220GSW.html
"10:30 PM, March 22, 2024",LAL,PHI,47,47,101,26,https://www.basketball-reference.com/boxscores/202403220LAL.html
"8:00 PM, March 22, 2024",MIA,NOP,60,51,88,22,https://www.basketball-reference.com/boxscores/202403220MIA.html
"8:00 PM, March 22, 2024",MIN,CLE,54,37,104,32,https://www.basketball-reference.com/boxscores/202403220MIN.html
"10:00 PM, March 22, 2024",POR,LAC,52,73,117,37,https://www.basketball-reference.com/boxscores/202403220POR.html
"8:00 PM, March 22, 2024",SAS,MEM,53,46,97,29,https://www.basketball-reference.com/boxscores/202403220SAS.html
"7:00 PM, March 22, 2024",TOR,OKC,69,54,103,25,https://www.basketball-reference.com/boxscores/202403220TOR.html
"7:30 PM, March 23, 2024",ATL,CHO,37,54,132,33,https://www.basketball-reference.com/boxscores/202403230ATL.html
"8:00 PM, March 23, 2024",CHI,BOS,64,60,113,21,https://www.basketball-reference.com/boxscores/202403230CHI.html
"8:00 PM, March 23, 2024",HOU,UTA,62,57,147,25,https://www.basketball-reference.com/boxscores/202403230HOU.html
"1:00 PM, March 23, 2024",NYK,BRK,43,50,105,25,https://www.basketball-reference.com/boxscores/202403230NYK.html
"7:00 PM, March 23, 2024",ORL,SAC,55,54,107,26,https://www.basketball-reference.com/boxscores/202403230ORL.html
"10:00 PM, March 23, 2024",POR,DEN,60,54,111,28,https://www.basketball-reference.com/boxscores/202403230POR.html
"8:00 PM, March 23, 2024",SAS,PHO,67,64,106,35,https://www.basketball-reference.com/boxscores/202403230SAS.html
"8:00 PM, March 23, 2024",WAS,TOR,51,58,112,35,https://www.basketball-reference.com/boxscores/202403230WAS.html
"3:00 PM, March 24, 2024",DET,NOP,59,55,101,35,https://www.basketball-reference.com/boxscores/202403240DET.html
"3:30 PM, March 24, 2024",LAC,PHI,55,66,107,24,https://www.basketball-reference.com/boxscores/202403240LAC.html
"10:00 PM, March 24, 2024",LAL,IND,78,67,150,34,https://www.basketball-reference.com/boxscores/202403240LAL.html
"6:00 PM, March 24, 2024",MIA,CLE,44,40,121,31,https://www.basketball-reference.com/boxscores/202403240MIA.html
"7:00 PM, March 24, 2024",MIL,OKC,54,39,118,36,https://www.basketball-reference.com/boxscores/202403240MIL.html
"7:00 PM, March 24, 2024",MIN,GSW,56,54,114,36,https://www.basketball-reference.com/boxscores/202403240MIN.html
"7:30 PM, March 25, 2024",ATL,BOS,52,66,120,30,https://www.basketball-reference.com/boxscores/202403250ATL.html
"8:00 PM, March 25, 2024",CHI,WAS,47,60,105,23,https://www.basketball-reference.com/boxscores/202403250CHI.html
"7:00 PM, March 25, 2024",CLE,CHO,43,49,115,37,https://www.basketball-reference.com/boxscores/202403250CLE.html
"9:00 PM, March 25, 2024",DEN,MEM,47,56,128,29,https://www.basketball-reference.com/boxscores/202403250DEN.html
"8:00 PM, March 25, 2024",HOU,POR,47,45,110,30,https://www.basketball-reference.com/boxscores/202403250HOU.html
"10:30 PM, March 25, 2024",LAC,IND,72,61,116,27,https://www.basketball-reference.com/boxscores/202403250LAC.html
"7:30 PM, March 25, 2024",NYK,DET,58,41,124,29,https://www.basketball-reference.com/boxscores/202403250NYK.html
"10:00 PM, March 25, 2024",SAC,PHI,51,45,108,25,https://www.basketball-reference.com/boxscores/202403250SAC.html
"8:00 PM, March 25, 2024",SAS,PHO,56,46,104,29,https://www.basketball-reference.com/boxscores/202403250SAS.html
"7:30 PM, March 25, 2024",TOR,BRK,55,41,88,19,https://www.basketball-reference.com/boxscores/202403250TOR.html
"9:00 PM, March 25, 2024",UTA,DAL,51,64,105,17,https://www.basketball-reference.com/boxscores/202403250UTA.html
